,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
37,-500.0,-2500.0,-2491.579448483135,-1717.209068424566,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2459.6335093786906,-2499.626392437209,-2500.0,-1190.9943591274534,-2500.0,-2500.0,-1424.5831159230163,-2500.0,-2500.0,-2045.9654724916961,-2500.0,-2500.0,-2500.0,-2500.0,-2496.8913762715047,-2432.543424182563,-754.318084166931
38,-500.0,-2500.0,-2500.0,-2242.6272915875384,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2453.233084958155,-2500.0,-2500.0,-1244.6345546775751,-2500.0,-2500.0,-1545.327383546322,-2500.0,-2500.0,-2021.0165330647337,-2500.0,-2499.8456192067015,-2500.0,-2500.0,-2496.017488824775,-2490.948141033741,-754.0882352079161
39,-500.0,-2500.0,-2500.0,-2369.752503866071,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2437.0717362985183,-2500.0,-2500.0,-1066.4827767605955,-2500.0,-2500.0,-1394.6856034426737,-2500.0,-2500.0,-1898.2159679088902,-2500.0,-2497.731839875111,-2500.0,-2500.0,-2494.9194207071946,-2500.0,-528.5091579949741
40,-500.0,-2500.0,-2500.0,-2302.61031485963,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2467.717898146021,-2500.0,-2500.0,-1332.3623442026255,-2497.551802009936,-2500.0,-1253.5243191053391,-2500.0,-2500.0,-1875.9760178844272,-2500.0,-2500.0,-2500.0,-2492.32222694104,-2500.0,-2478.6913151661684,-500.0
41,-500.0,-2500.0,-2500.0,-2079.3748266006314,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2464.5128616594857,-2500.0,-2500.0,-1173.9484274954534,-2442.4477918071116,-2500.0,-1174.25970457136,-2500.0,-2500.0,-1869.3779591559264,-2500.0,-2500.0,-2465.3545777114327,-2495.684734679237,-2499.5863660640152,-2489.4790679939956,-632.1941215897458
42,-500.0,-2500.0,-2500.0,-1957.837499723517,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2474.27094725513,-2500.0,-2500.0,-1205.2190775599054,-2496.6540459632347,-2500.0,-1093.1458716167592,-2500.0,-2500.0,-1822.8454652550433,-2500.0,-2499.3819558264804,-2500.0,-2493.1189915398836,-2500.0,-2336.07182379712,-527.6769549194354
43,-500.0,-2500.0,-2498.5911106299777,-2117.6237216477916,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1181.8309106904785,-2500.0,-2500.0,-1098.5144099289123,-2500.0,-2500.0,-1832.7578213077272,-2500.0,-2500.0,-2498.5849140930695,-2500.0,-2500.0,-2500.0,-500.0
44,-500.0,-2500.0,-2499.7909235873512,-2018.3322507117296,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1201.108426358508,-2500.0,-2500.0,-1369.175494851551,-2500.0,-2500.0,-1911.6405061711964,-2500.0,-2500.0,-2500.0,-2497.30877451391,-2500.0,-2500.0,-533.4202430501152
45,-500.0,-2500.0,-2500.0,-2040.9591387689375,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2493.188162745108,-2500.0,-2500.0,-1332.951436228323,-2500.0,-2500.0,-1237.0779745150808,-2500.0,-2500.0,-1947.073531609402,-2500.0,-2499.4605034863707,-2500.0,-2500.0,-2500.0,-2486.701855718747,-616.4343515417885
46,-500.0,-2500.0,-2498.99274421111,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1321.7737475032914,-2500.0,-2500.0,-1158.9943744597185,-2500.0,-2500.0,-1615.6236272715805,-2500.0,-2500.0,-2499.4519818889894,-2500.0,-2500.0,-2500.0,-611.350863351757
47,-500.0,-2500.0,-2500.0,-1769.5674146896902,-500.0,-500.0,-2500.0,-500.08146040471195,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2459.116664658196,-2500.0,-2500.0,-1250.007248921206,-2500.0,-2500.0,-1187.3303240005744,-2500.0,-2500.0,-1476.3124299910742,-2500.0,-2499.612602722433,-2475.8488827479628,-2500.0,-2500.0,-2495.938799286027,-516.5186530229945
48,-500.0,-2500.0,-2499.342112627222,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1160.9023548350763,-2500.0,-2500.0,-1254.6751758301393,-2500.0,-2500.0,-1584.1112272363816,-2500.0,-2499.3168245902193,-2500.0,-2500.0,-2500.0,-2499.865758766417,-512.331055975525
49,-500.0,-2500.0,-2500.0,-2421.1143782274607,-500.0,-500.0,-2500.0,-500.0325963559083,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1323.8903222961362,-2495.7949294878304,-2500.0,-1290.2218182490087,-2500.0,-2500.0,-1544.389163122726,-2500.0,-2499.426543897094,-2500.0,-2500.0,-2500.0,-2500.0,-500.0
50,-500.0,-2500.0,-2500.0,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1142.7020230716846,-2498.38878897278,-2500.0,-1408.3997506539695,-2500.0,-2500.0,-1566.3839576914816,-2500.0,-2500.0,-2500.0,-2499.570064407262,-2500.0,-2500.0,-500.0
51,-500.0,-2500.0,-2500.0,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2494.9786495218264,-2500.0,-2500.0,-1217.0455945472709,-2496.901598367951,-2500.0,-1328.081564971918,-2500.0,-2500.0,-2041.2075557829426,-2500.0,-2499.737531524037,-2500.0,-2499.6439197389677,-2500.0,-2500.0,-500.0
52,-500.0,-2500.0,-2499.5230230455795,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1122.0441005237521,-2500.0,-2500.0,-1309.098234324222,-2500.0,-2500.0,-1894.0585247270344,-2500.0,-2499.459294535582,-2500.0,-2499.7688374661466,-2500.0,-2499.9295974104984,-515.8199771204395
53,-500.0,-2500.0,-2499.9030125351765,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1135.4791194403188,-2499.4359923133734,-2500.0,-1167.3446888744804,-2500.0,-2500.0,-2139.4625142332484,-2500.0,-2500.0,-2500.0,-2499.317565445796,-2500.0,-2500.0,-500.0
54,-500.0,-2500.0,-2499.853462546067,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1092.3442727129195,-2500.0,-2500.0,-941.7009956708823,-2500.0,-2500.0,-2170.217518729897,-2500.0,-2500.0,-2500.0,-2499.0438056313396,-2500.0,-2500.0,-500.0
55,-500.0,-2500.0,-2500.0,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2469.7456533840323,-2500.0,-2500.0,-946.3607903169495,-2500.0,-2500.0,-1012.9178974064049,-2500.0,-2500.0,-2209.6319042759856,-2500.0,-2500.0,-2500.0,-2500.0,-2497.183232253836,-2500.0,-500.0
56,-500.0,-2500.0,-2500.0,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2474.495052009713,-2500.0,-2500.0,-943.0465493318352,-2500.0,-2500.0,-825.2511794983237,-2500.0,-2500.0,-2200.096898840178,-2500.0,-2499.8279307697558,-2499.977552819048,-2500.0,-2498.745570150483,-2500.0,-500.0
57,-500.0,-2500.0,-2500.0,-2482.1977597404734,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-877.0204188335731,-2500.0,-2500.0,-1127.6217252233453,-2500.0,-2500.0,-2059.3385054176606,-2500.0,-2499.713801160969,-2500.0,-2500.0,-2500.0,-2500.0,-500.0
58,-500.0,-2500.0,-2497.267647076001,-2489.047828415752,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1307.199953128706,-2500.0,-2500.0,-1179.19277553507,-2500.0,-2500.0,-2240.7796683891816,-2500.0,-2499.5701691401005,-2500.0,-2500.0,-2500.0,-2460.52799047836,-988.3614611378244
59,-500.0,-2500.0,-2499.966239339198,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1327.7717053368092,-2500.0,-2500.0,-1495.3327329019758,-2500.0,-2500.0,-1969.2147801469646,-2500.0,-2499.7986953134778,-2500.0,-2491.946013754452,-2500.0,-2500.0,-915.1905000631195
60,-500.0,-2500.0,-2500.0,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1215.541266141504,-2500.0,-2500.0,-1437.2918883025914,-2500.0,-2500.0,-2197.845798268585,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-921.7291289410055
61,-500.0,-2500.0,-2500.0,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1229.8143019209106,-2500.0,-2500.0,-1527.3900136359084,-2500.0,-2500.0,-2121.209171548598,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-591.971489750557
62,-500.0,-2500.0,-2500.0,-2500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1206.159203789969,-2500.0,-2500.0,-1199.8556284964616,-2500.0,-2500.0,-2248.7593611298475,-2500.0,-2499.8929575750954,-2500.0,-2500.0,-2500.0,-2500.0,-672.6446524455589
