,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
24,-1085.783555493898,-2500.0,-2500.0,-626.5921566602641,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2466.899413345445,-2500.0,-2500.0,-1375.3149145833368,-2500.0,-2500.0,-896.9142070167848,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2475.596653746647,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1112.829493207735
25,-709.1582307120938,-2500.0,-2500.0,-621.868335863562,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2459.6153707532694,-2500.0,-2500.0,-1392.9014939081608,-2500.0,-2500.0,-826.4052298408529,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2474.8345270527416,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1145.8969280183942
26,-500.0,-2500.0,-2500.0,-632.7328368729457,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2447.26137284451,-2500.0,-2500.0,-1399.3528587489923,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2483.3428446396188,-2500.0,-2072.2892232541653,-2500.0,-2500.0,-2500.0,-1049.832307862377
27,-500.0,-2500.0,-2500.0,-620.5118130649582,-559.0892904609991,-500.0,-2500.0,-503.46599700021784,-2500.0,-2500.0,-2500.0,-2462.5150896067735,-2500.0,-2500.0,-1384.1955144386684,-2500.0,-2500.0,-689.1848267896695,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2490.282055302214,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-947.2472381581076
28,-500.0,-2500.0,-2500.0,-630.2441957735078,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2463.4748878074697,-2500.0,-2500.0,-1371.6883155305893,-2500.0,-2500.0,-786.8079752587655,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2423.7844042070656,-2500.0,-2322.790044197303,-2500.0,-2500.0,-2500.0,-1006.591575234462
29,-500.0,-2500.0,-2500.0,-644.137618782887,-565.8354468559971,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1460.985553745565,-2500.0,-2500.0,-1000.6284384968833,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2497.5948184068457,-2499.0664739252543,-2500.0,-2500.0,-1116.0816854810864
30,-500.0,-2500.0,-2500.0,-637.4943072933903,-512.2928267775236,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1597.9588145078533,-2500.0,-2500.0,-978.3372787236096,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2484.8601401843457,-2500.0,-2435.936788324914,-2499.840325040125,-2500.0,-2500.0,-500.0
31,-500.0,-2500.0,-2500.0,-621.7120856695691,-508.86461705815304,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1615.8471541454471,-2499.795222766116,-2500.0,-1434.01070552076,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-638.6232355798281
32,-500.0,-2500.0,-2500.0,-624.4645183799167,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2499.746191157155,-2500.0,-2500.0,-1671.262888374976,-2500.0,-2500.0,-1544.7086508219807,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2496.0399228697943,-2500.0,-2500.0,-2500.0,-864.7193358442676
33,-500.0,-2500.0,-2500.0,-500.0,-510.40475991357164,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1651.6478428943062,-2500.0,-2500.0,-1330.742174260185,-2500.0,-2500.0,-500.0,-2500.0,-2499.9773797647404,-2500.0,-2481.5121664151893,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-500.0
34,-500.0,-2500.0,-2500.0,-567.5365672605986,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2469.4821752535777,-2500.0,-2500.0,-1862.4841235462607,-2500.0,-2500.0,-1387.3964887398272,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2495.40127425337,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-500.0
35,-500.0,-2500.0,-2500.0,-500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2479.6894179834685,-2500.0,-2500.0,-1779.553606709348,-2500.0,-2500.0,-1700.720702253826,-2500.0,-2500.0,-500.0,-2500.0,-2499.9894083590543,-2500.0,-2491.607242124685,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-774.4214738558808
36,-500.0,-2500.0,-2500.0,-500.0,-501.60584200967793,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2475.862611446696,-2500.0,-2500.0,-1745.5090227268427,-2499.996629364136,-2500.0,-1675.603702693437,-2500.0,-2500.0,-500.0,-2500.0,-2499.993672508311,-2500.0,-2490.3839625053456,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-772.9777906764915
37,-500.0,-2500.0,-2500.0,-559.2691451558376,-523.7338063047283,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1704.1736775011693,-2500.0,-2500.0,-1638.5610406881137,-2500.0,-2500.0,-500.0,-2500.0,-2499.989347779258,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-683.0633198614455
38,-500.0,-2500.0,-2500.0,-559.6061171011606,-533.8127563665569,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2498.599869101214,-2500.0,-2500.0,-1668.657969683891,-2500.0,-2500.0,-1650.2210895954877,-2500.0,-2500.0,-500.0,-2500.0,-2499.9988126716034,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-762.6349355417935
39,-500.0,-2500.0,-2500.0,-593.4078367074225,-509.919758368341,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1683.033550291508,-2500.0,-2500.0,-1691.0695245128343,-2500.0,-2500.0,-500.0,-2500.0,-2499.99181665834,-2500.0,-2490.6990817474057,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-752.1082392050001
40,-500.0,-2500.0,-2500.0,-500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1734.3608191064561,-2457.3708891292094,-2500.0,-1530.8601023362055,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-763.0834692572429
41,-500.0,-2500.0,-2500.0,-500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2484.089698468597,-2500.0,-2500.0,-1693.5975712746952,-2468.2278980725628,-2500.0,-1465.964541337215,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2497.8868861228984,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-738.1998800937549
42,-500.0,-2500.0,-2500.0,-500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2498.053030194226,-2500.0,-2500.0,-1813.9481416912542,-2456.190952946148,-2500.0,-1530.0714348643137,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-649.5170994998293
43,-500.0,-2500.0,-2500.0,-500.0,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1752.5141268859713,-2500.0,-2500.0,-1623.6459792944138,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-683.1238473741878
44,-500.0,-2500.0,-2500.0,-519.0088711644585,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2499.705517802778,-2500.0,-2500.0,-1618.6130701795364,-2474.434616556635,-2500.0,-1481.2256973182111,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2499.686613911506,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-695.9068602972999
45,-500.0,-2500.0,-2500.0,-855.8231135342536,-607.6174885611911,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1573.369808931209,-2492.0288769055296,-2500.0,-1513.469356897112,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-800.2757236740903
46,-500.0,-2500.0,-2500.0,-975.8168800135513,-526.3958161216631,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1685.844404660841,-2492.4385128951326,-2500.0,-1483.7331375505823,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-889.4338031759124
47,-500.0,-2500.0,-2500.0,-1073.13167960472,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1786.8228444662323,-2497.322972320581,-2500.0,-1530.7034080274666,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-824.3619348580172
48,-500.0,-2500.0,-2500.0,-1389.9246091566176,-540.3690454234555,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1836.4883962986685,-2497.131495348744,-2500.0,-1515.128179462294,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2499.2597471239224,-2499.60786008318,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-874.7243487705517
49,-500.0,-2500.0,-2500.0,-1402.784837042143,-503.4864554726572,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2499.8278161508174,-1812.5862955532887,-2500.0,-2500.0,-1391.2168116463877,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2499.8910279724146,-2499.416552088329,-2500.0,-2500.0,-2500.0,-2500.0,-2497.8100955961004,-821.326821803646
50,-500.0,-2500.0,-2500.0,-1675.1360467608727,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2499.1868472134834,-2500.0,-2499.8664872009344,-1887.1375545178905,-2500.0,-2500.0,-1412.0526352295424,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-868.9256087111949
51,-500.0,-2500.0,-2500.0,-1055.162131270995,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2499.1091265503246,-2500.0,-2500.0,-1902.6857675164651,-2500.0,-2500.0,-1402.709188568976,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-622.4409188275014
52,-500.0,-2500.0,-2500.0,-1192.4188081975692,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2479.488286276814,-2500.0,-2500.0,-1921.3298857223842,-2500.0,-2500.0,-1514.1682639820158,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-649.4350074895956
53,-500.0,-2500.0,-2500.0,-1100.5655375379504,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2495.64601716281,-2500.0,-2500.0,-1902.3820730329358,-2500.0,-2500.0,-1642.040211392079,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-849.085472812583
54,-500.0,-2500.0,-2500.0,-1473.8040899097705,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2386.830451878991,-2500.0,-2500.0,-1808.4873607695915,-2500.0,-2500.0,-1235.9883698417739,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-888.4637990495228
55,-500.0,-2500.0,-2500.0,-1599.6067524738228,-509.0919133141779,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1986.4752872048268,-2500.0,-2500.0,-1276.9162604980263,-2500.0,-2500.0,-500.0,-2500.0,-2499.9955616625725,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-892.8660983021996
56,-500.0,-2500.0,-2500.0,-1514.1522042372212,-510.69920158141457,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1931.866973432089,-2500.0,-2500.0,-1513.5517618951228,-2500.0,-2500.0,-500.0,-2500.0,-2499.994232284888,-2500.0,-2499.8770131009887,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-848.7853884659835
57,-500.0,-2500.0,-2500.0,-1499.5275405029552,-500.0,-500.0,-2500.0,-512.8579561005158,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1957.2304502837862,-2500.0,-2500.0,-1345.1084723336166,-2500.0,-2500.0,-500.0,-2500.0,-2499.996676984034,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-744.86022580953
58,-500.0,-2500.0,-2500.0,-1142.9524524453284,-500.0,-500.0,-2500.0,-511.2449315855308,-2500.0,-2500.0,-2500.0,-2479.2978178726994,-2500.0,-2500.0,-1964.4345844229179,-2500.0,-2500.0,-1311.8039085210999,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-655.0970099968536
59,-500.0,-2500.0,-2500.0,-1198.1127982867663,-500.0,-500.0,-2500.0,-511.14932103676523,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1985.1329008714408,-2486.6663776331134,-2500.0,-1264.617381581111,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2494.324693667375,-2500.0,-2500.0,-2500.0,-2500.0,-721.6083152690752
60,-500.0,-2500.0,-2500.0,-1052.0784482102129,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1837.7196851882304,-2488.3246399279938,-2500.0,-1427.4051676012652,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2491.745268150249,-2500.0,-2500.0,-2500.0,-2500.0,-781.9972238761568
61,-500.0,-2500.0,-2500.0,-1091.743653626021,-500.6470764212475,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1723.2722666385062,-2500.0,-2500.0,-1548.3883151959171,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-812.5951369986491
62,-500.0,-2500.0,-2500.0,-1083.4951893051261,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1783.4772434580605,-2493.7321850430008,-2500.0,-1478.2215699881278,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2489.184867228124,-2500.0,-2500.0,-2500.0,-2500.0,-795.2246565132185
63,-500.0,-2500.0,-2500.0,-1465.8260311246195,-505.286905561077,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2499.950892185842,-1784.9067955327566,-2500.0,-2500.0,-1342.1578431115965,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2499.9658562844666,-2499.654057010161,-2500.0,-2500.0,-2500.0,-2500.0,-2499.718781219994,-839.5177966780803
64,-500.0,-2500.0,-2500.0,-1802.8473227118177,-504.8333221233699,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2497.230544339813,-2500.0,-2499.9401597965702,-1835.283576823798,-2500.0,-2500.0,-1292.5906828665209,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2499.9814131729863,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2499.9387928671263,-839.5783079745147
